Invoice ID,Customer ID,Customer Name,Branch,City,State,Customer Type,Gender,Brand,Product,Product Line,Unit Price,Quantity,Discount %,Discount Amount,Tax,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Salesperson,Stock Available
INV00002128,CUST2055,Ananya Mukherjee,Howrah,Howrah,West Bengal,Member,Male,Cadbury,Dairy Milk,Confectionery,79.8,7,15,83.79,23.74,498.55,2022-12-23,18:44,UPI,558.6,4.7619,23.74,9.7,Diya Sharma,81
INV00002129,CUST1979,Saanvi Roy,Hyderabad,Hyderabad,Telangana,Member,Female,Britannia,Britannia Bread,Bakery,306.09,2,0,0.0,30.61,642.79,2023-04-27,22:15,Wallet,612.18,4.7619,30.61,7.0,Sneha Roy,24
INV00002130,CUST1718,Neha Gupta,Howrah,Howrah,West Bengal,Regular,Female,Nestlé,Maggi Noodles,Instant Food,928.63,2,20,371.45,74.29,1560.1,2022-07-01,08:03,Cash,1857.26,4.7619,74.29,3.9,Krishna Reddy,268
INV00002131,CUST1428,Aditya Das,Howrah,Howrah,West Bengal,Member,Female,India Gate,Basmati Rice,Grocery,36.22,3,15,16.3,4.62,96.98,2023-01-23,15:49,Wallet,108.66,4.7619,4.62,8.5,Karan Jain,307
INV00002132,CUST1227,Rahul Mukherjee,Chennai,Chennai,Tamil Nadu,Regular,Female,Nestlé,Nescafé Coffee,Beverages,1180.2,5,5,295.05,280.3,5886.25,2023-04-26,13:08,Credit Card,5901.0,4.7619,280.3,6.2,Aditi Pramanik,103
INV00002133,CUST2062,Rahul Roy,Howrah,Howrah,West Bengal,Regular,Male,India Gate,Basmati Rice,Grocery,908.22,1,15,136.23,38.6,810.59,2024-08-13,16:21,UPI,908.22,4.7619,38.6,8.3,Priya Mukherjee,368
INV00002134,CUST1578,Rahul Gupta,Salt Lake,Kolkata,West Bengal,Regular,Male,HUL,Surf Excel,Home Care,890.08,7,15,934.58,264.8,5560.78,2024-12-07,17:30,Credit Card,6230.56,4.7619,264.8,8.3,Riya Jain,260
INV00002135,CUST2448,Meera Gupta,Bengaluru,Bengaluru,Karnataka,Regular,Male,Adani Wilmar,Fortune Sunflower Oil,Grocery,388.19,5,5,97.05,92.2,1936.1,2023-03-10,15:48,Cash,1940.95,4.7619,92.2,8.5,Ishita Roy,359
INV00002136,CUST2057,Saanvi Das,Chennai,Chennai,Tamil Nadu,Member,Male,Unilever,Lux Soap,Personal Care,18.48,1,0,0.0,0.92,19.4,2024-03-25,19:57,Cash,18.48,4.7619,0.92,5.5,Krishna Roy,325
INV00002137,CUST2248,Rohan Das,Ahmedabad,Ahmedabad,Gujarat,Member,Male,Adani Wilmar,Fortune Sunflower Oil,Grocery,1163.95,6,10,698.37,314.27,6599.6,2023-01-29,12:54,Credit Card,6983.7,4.7619,314.27,6.9,Aditi Pramanik,465
INV00002138,CUST2270,Vivaan Gupta,Salt Lake,Kolkata,West Bengal,Member,Male,Cadbury,Bournvita,Health,337.26,7,0,0.0,118.04,2478.86,2023-04-03,14:41,Wallet,2360.82,4.7619,118.04,4.1,Neha Jain,394
INV00002139,CUST1354,Ishita Das,Howrah,Howrah,West Bengal,Regular,Female,Unilever,Lux Soap,Personal Care,154.44,7,0,0.0,54.05,1135.13,2023-02-02,17:21,Debit Card,1081.08,4.7619,54.05,3.6,Akash Reddy,370
INV00002140,CUST1101,Priya Pramanik,Ahmedabad,Ahmedabad,Gujarat,Regular,Female,P&G,Tide Detergent,Home Care,628.99,5,0,0.0,157.25,3302.2,2023-08-31,14:08,Cash,3144.95,4.7619,157.25,8.6,Ananya Reddy,81
INV00002141,CUST2138,Karan Roy,Salt Lake,Kolkata,West Bengal,Regular,Male,PepsiCo,Lay's Chips,Snacks,381.48,6,15,343.33,97.28,2042.83,2023-06-06,08:47,Credit Card,2288.88,4.7619,97.28,6.4,Ishita Gupta,130
INV00002142,CUST1421,Neha Patel,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,Britannia,Britannia Bread,Bakery,66.95,8,0,0.0,26.78,562.38,2022-09-14,16:56,Wallet,535.6,4.7619,26.78,3.9,Diya Nair,48
INV00002143,CUST2254,Saanvi Gupta,Kolkata Central,Kolkata,West Bengal,Member,Female,ITC,Aashirvaad Atta,Grocery,218.2,3,0,0.0,32.73,687.33,2023-03-31,18:23,Cash,654.6,4.7619,32.73,6.1,Ananya Ghosh,18
INV00002144,CUST1121,Karan Das,Howrah,Howrah,West Bengal,Wholesale,Female,Cadbury,Dairy Milk,Confectionery,997.38,7,10,698.17,314.17,6597.66,2022-03-18,12:02,Debit Card,6981.66,4.7619,314.17,5.7,Aarav Reddy,288
INV00002145,CUST1925,Rahul Gupta,Ahmedabad,Ahmedabad,Gujarat,Member,Female,Coca-Cola,Coca-Cola,Beverages,828.67,6,0,0.0,248.6,5220.62,2023-05-08,19:01,Cash,4972.02,4.7619,248.6,5.6,Priya Mukherjee,64
INV00002146,CUST1861,Rahul Nair,Chennai,Chennai,Tamil Nadu,Regular,Female,ITC,Aashirvaad Atta,Grocery,898.12,8,15,1077.74,305.36,6412.58,2022-12-04,20:21,Credit Card,7184.96,4.7619,305.36,7.6,Sneha Yadav,314
INV00002147,CUST1403,Aditi Yadav,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,Unilever,Dove Soap,Personal Care,660.97,6,20,793.16,158.63,3331.29,2024-02-20,22:43,Credit Card,3965.82,4.7619,158.63,5.3,Meera Patel,15
INV00002148,CUST1536,Saanvi Jain,Howrah,Howrah,West Bengal,Regular,Female,Cadbury,Bournvita,Health,855.33,8,0,0.0,342.13,7184.77,2022-07-31,08:30,Credit Card,6842.64,4.7619,342.13,5.4,Aditi Gupta,274
INV00002149,CUST2249,Aditya Mukherjee,Howrah,Howrah,West Bengal,Regular,Male,Coca-Cola,Coca-Cola,Beverages,186.57,6,15,167.91,47.58,999.09,2022-03-22,18:08,Wallet,1119.42,4.7619,47.58,8.3,Pooja Reddy,319
INV00002150,CUST1968,Rohan Reddy,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Nestlé,Maggi Noodles,Instant Food,113.48,8,10,90.78,40.85,857.91,2022-01-06,17:13,Credit Card,907.84,4.7619,40.85,8.6,Aditi Roy,56
INV00002151,CUST1839,Saanvi Verma,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Unilever,Lux Soap,Personal Care,772.5,2,10,154.5,69.53,1460.03,2024-06-08,12:38,Credit Card,1545.0,4.7619,69.53,7.4,Diya Das,190
INV00002152,CUST1115,Aditya Ghosh,Mumbai,Mumbai,Maharashtra,Wholesale,Male,Unilever,Lux Soap,Personal Care,173.2,2,0,0.0,17.32,363.72,2022-10-23,15:24,UPI,346.4,4.7619,17.32,9.6,Meera Pramanik,49
INV00002153,CUST1943,Rohan Singh,Howrah,Howrah,West Bengal,Wholesale,Female,Parle,Parle-G,Snacks,426.5,5,0,0.0,106.62,2239.12,2024-02-21,14:30,UPI,2132.5,4.7619,106.62,7.1,Rohan Yadav,218
INV00002154,CUST2063,Aarav Ghosh,Bengaluru,Bengaluru,Karnataka,Wholesale,Female,Nestlé,Nescafé Coffee,Beverages,275.18,5,15,206.38,58.48,1228.0,2024-08-17,15:51,Wallet,1375.9,4.7619,58.48,7.7,Rohan Das,271
INV00002155,CUST1048,Diya Singh,Howrah,Howrah,West Bengal,Member,Male,Unilever,Lux Soap,Personal Care,98.61,7,20,138.05,27.61,579.83,2022-04-15,17:58,Wallet,690.27,4.7619,27.61,5.2,Arjun Das,272
INV00002156,CUST1241,Saanvi Verma,Kolkata Central,Kolkata,West Bengal,Member,Male,HUL,Red Label Tea,Beverages,884.31,4,0,0.0,176.86,3714.1,2022-08-14,19:21,Cash,3537.24,4.7619,176.86,6.5,Rahul Ghosh,38
INV00002157,CUST1220,Aditi Roy,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,Nestlé,Maggi Noodles,Instant Food,242.83,2,0,0.0,24.28,509.94,2022-07-10,15:39,Debit Card,485.66,4.7619,24.28,5.4,Ananya Reddy,388
INV00002158,CUST1153,Vivaan Pramanik,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Adani Wilmar,Fortune Sunflower Oil,Grocery,150.47,5,5,37.62,35.74,750.47,2023-08-06,21:59,Cash,752.35,4.7619,35.74,7.5,Krishna Reddy,192
INV00002159,CUST1378,Priya Pramanik,Bengaluru,Bengaluru,Karnataka,Regular,Female,Unilever,Dove Soap,Personal Care,490.01,6,10,294.01,132.3,2778.35,2024-10-07,08:25,Credit Card,2940.06,4.7619,132.3,7.3,Neha Jain,390
INV00002160,CUST1239,Vivaan Patel,Ahmedabad,Ahmedabad,Gujarat,Member,Male,Nestlé,Maggi Noodles,Instant Food,485.28,5,20,485.28,97.06,2038.18,2023-05-19,15:21,Wallet,2426.4,4.7619,97.06,9.5,Sneha Gupta,273
INV00002161,CUST1690,Meera Jain,Mumbai,Mumbai,Maharashtra,Member,Female,Nestlé,Nescafé Coffee,Beverages,326.76,6,10,196.06,88.23,1852.73,2024-07-07,17:53,UPI,1960.56,4.7619,88.23,5.0,Rohan Jain,328
INV00002162,CUST2472,Rohan Sharma,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Female,Britannia,Good Day Biscuits,Snacks,73.36,4,5,14.67,13.94,292.71,2023-04-16,19:40,Credit Card,293.44,4.7619,13.94,9.6,Pooja Verma,290
INV00002163,CUST1502,Aarav Pramanik,Salt Lake,Kolkata,West Bengal,Wholesale,Female,Cadbury,Dairy Milk,Confectionery,660.35,5,0,0.0,165.09,3466.84,2023-12-26,13:13,Debit Card,3301.75,4.7619,165.09,8.2,Akash Nair,131
INV00002164,CUST1225,Karan Mukherjee,Kolkata Central,Kolkata,West Bengal,Regular,Male,PepsiCo,Pepsi,Beverages,1021.31,5,5,255.33,242.56,5093.78,2022-08-29,18:15,Wallet,5106.55,4.7619,242.56,4.4,Pooja Ghosh,376
INV00002165,CUST2393,Meera Pramanik,Mumbai,Mumbai,Maharashtra,Regular,Male,India Gate,Basmati Rice,Grocery,735.87,8,0,0.0,294.35,6181.31,2022-01-26,10:28,UPI,5886.96,4.7619,294.35,7.3,Ananya Gupta,232
INV00002166,CUST1503,Arjun Gupta,Pune,Pune,Maharashtra,Regular,Male,Amul,Amul Milk,Dairy,502.26,6,5,150.68,143.14,3006.02,2022-10-20,08:49,Debit Card,3013.56,4.7619,143.14,6.2,Priya Reddy,4
INV00002167,CUST2354,Saanvi Gupta,Pune,Pune,Maharashtra,Regular,Female,PepsiCo,Lay's Chips,Snacks,883.67,1,20,176.73,35.35,742.29,2022-12-26,17:11,Wallet,883.67,4.7619,35.35,4.1,Sneha Nair,448
INV00002168,CUST1760,Pooja Jain,Delhi NCR,New Delhi,Delhi,Regular,Male,Tata,Tata Salt,Grocery,863.96,6,10,518.38,233.27,4898.65,2022-10-12,09:53,Debit Card,5183.76,4.7619,233.27,8.7,Aarav Gupta,112
INV00002169,CUST2491,Vivaan Nair,Delhi NCR,New Delhi,Delhi,Regular,Male,Parle,Parle-G,Snacks,960.67,3,20,576.4,115.28,2420.89,2024-02-25,14:07,Debit Card,2882.01,4.7619,115.28,6.9,Ishita Gupta,290
INV00002170,CUST1910,Saanvi Jain,Kolkata Central,Kolkata,West Bengal,Regular,Female,Britannia,Good Day Biscuits,Snacks,868.95,7,20,1216.53,243.31,5109.43,2023-07-30,18:17,Cash,6082.65,4.7619,243.31,5.0,Priya Jain,302
INV00002171,CUST1193,Arjun Sharma,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Female,Nestlé,Maggi Noodles,Instant Food,1178.96,4,0,0.0,235.79,4951.63,2024-08-07,16:21,Debit Card,4715.84,4.7619,235.79,9.1,Ananya Ghosh,485
INV00002172,CUST1047,Krishna Singh,Mumbai,Mumbai,Maharashtra,Member,Female,Britannia,Britannia Bread,Bakery,771.81,1,5,38.59,36.66,769.88,2022-11-20,11:15,Wallet,771.81,4.7619,36.66,6.7,Karan Reddy,115
INV00002173,CUST2242,Krishna Das,Howrah,Howrah,West Bengal,Member,Male,HUL,Red Label Tea,Beverages,74.94,5,5,18.73,17.8,373.77,2022-08-20,22:28,Debit Card,374.7,4.7619,17.8,9.8,Riya Sharma,496
INV00002174,CUST1221,Karan Gupta,Chennai,Chennai,Tamil Nadu,Wholesale,Male,Parle,Parle-G,Snacks,51.99,2,10,10.4,4.68,98.26,2024-02-26,22:26,Cash,103.98,4.7619,4.68,8.6,Vivaan Das,402
INV00002175,CUST2212,Aditya Verma,Mumbai,Mumbai,Maharashtra,Regular,Female,Britannia,Good Day Biscuits,Snacks,155.94,3,5,23.39,22.22,466.65,2024-04-20,09:13,Credit Card,467.82,4.7619,22.22,8.6,Riya Roy,293
INV00002176,CUST1914,Karan Sharma,Delhi NCR,New Delhi,Delhi,Regular,Male,Britannia,Britannia Bread,Bakery,714.7,3,0,0.0,107.2,2251.3,2023-08-07,19:09,Wallet,2144.1,4.7619,107.2,8.7,Ananya Pramanik,45
INV00002177,CUST1253,Ishita Nair,Bengaluru,Bengaluru,Karnataka,Member,Male,Nestlé,Nescafé Coffee,Beverages,1139.18,2,0,0.0,113.92,2392.28,2023-03-26,16:10,Cash,2278.36,4.7619,113.92,6.4,Sneha Sharma,135
INV00002178,CUST1429,Akash Reddy,Ahmedabad,Ahmedabad,Gujarat,Regular,Female,Patanjali,Patanjali Honey,Health,171.05,8,20,273.68,54.74,1149.46,2024-04-16,17:36,Cash,1368.4,4.7619,54.74,7.5,Krishna Singh,121
INV00002179,CUST1916,Arjun Pramanik,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,Britannia,Britannia Bread,Bakery,257.03,2,5,25.7,24.42,512.78,2022-04-18,11:50,Wallet,514.06,4.7619,24.42,4.0,Saanvi Mukherjee,111
INV00002180,CUST2491,Saanvi Nair,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,Patanjali,Patanjali Honey,Health,72.06,1,0,0.0,3.6,75.66,2024-01-06,14:03,Wallet,72.06,4.7619,3.6,5.9,Rohan Patel,400
INV00002181,CUST1767,Aarav Verma,Delhi NCR,New Delhi,Delhi,Wholesale,Male,Parle,Parle-G,Snacks,1132.64,3,15,509.69,144.41,3032.64,2023-12-08,14:19,Credit Card,3397.92,4.7619,144.41,9.5,Aditi Gupta,265
INV00002182,CUST1639,Akash Jain,Salt Lake,Kolkata,West Bengal,Wholesale,Female,Unilever,Clinic Plus Shampoo,Personal Care,1045.07,6,0,0.0,313.52,6583.94,2023-03-10,08:43,UPI,6270.42,4.7619,313.52,9.7,Riya Das,334
INV00002183,CUST1752,Krishna Mukherjee,Kolkata Central,Kolkata,West Bengal,Member,Female,PepsiCo,Pepsi,Beverages,1004.47,1,0,0.0,50.22,1054.69,2024-12-09,22:22,UPI,1004.47,4.7619,50.22,8.1,Aditya Yadav,38
INV00002184,CUST1898,Neha Ghosh,Pune,Pune,Maharashtra,Member,Male,Parle,Parle-G,Snacks,900.52,8,20,1440.83,288.17,6051.5,2023-08-28,10:25,UPI,7204.16,4.7619,288.17,9.6,Aarav Reddy,253
INV00002185,CUST2385,Pooja Verma,Ahmedabad,Ahmedabad,Gujarat,Regular,Female,PepsiCo,Pepsi,Beverages,912.98,3,10,273.89,123.25,2588.3,2024-12-17,22:11,Cash,2738.94,4.7619,123.25,5.8,Pooja Das,310
INV00002186,CUST1780,Neha Roy,Chennai,Chennai,Tamil Nadu,Regular,Male,HUL,Surf Excel,Home Care,61.8,2,15,18.54,5.25,110.31,2024-09-28,16:14,Cash,123.6,4.7619,5.25,9.1,Aditi Roy,422
INV00002187,CUST1977,Rahul Das,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,Tata,Tata Salt,Grocery,1152.3,1,10,115.23,51.85,1088.92,2024-04-01,08:38,Cash,1152.3,4.7619,51.85,4.8,Rahul Pramanik,204
INV00002188,CUST1066,Riya Mukherjee,Salt Lake,Kolkata,West Bengal,Wholesale,Female,Cadbury,Bournvita,Health,163.32,3,15,73.49,20.82,437.29,2022-01-10,09:00,Cash,489.96,4.7619,20.82,7.1,Krishna Gupta,204
INV00002189,CUST1850,Karan Verma,Hyderabad,Hyderabad,Telangana,Wholesale,Female,Tata,Tata Tea Gold,Beverages,551.04,6,20,661.25,132.25,2777.24,2024-04-24,19:12,Debit Card,3306.24,4.7619,132.25,8.6,Priya Mukherjee,23
INV00002190,CUST1866,Krishna Jain,Kolkata Central,Kolkata,West Bengal,Regular,Female,Tata,Tata Tea Gold,Beverages,51.75,6,0,0.0,15.53,326.03,2022-07-10,08:19,Debit Card,310.5,4.7619,15.53,6.2,Akash Verma,228
INV00002191,CUST2363,Diya Roy,Pune,Pune,Maharashtra,Regular,Female,Nestlé,Nescafé Coffee,Beverages,1060.63,2,20,424.25,84.85,1781.86,2022-12-13,11:13,Debit Card,2121.26,4.7619,84.85,9.2,Arjun Sharma,44
INV00002192,CUST2315,Karan Patel,Howrah,Howrah,West Bengal,Wholesale,Male,Amul,Amul Butter,Dairy,396.11,8,15,475.33,134.68,2828.23,2024-06-23,14:01,Wallet,3168.88,4.7619,134.68,9.6,Ananya Patel,79
INV00002193,CUST2370,Riya Mukherjee,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Adani Wilmar,Fortune Sunflower Oil,Grocery,1155.61,5,0,0.0,288.9,6066.95,2023-08-21,08:42,Cash,5778.05,4.7619,288.9,4.3,Ananya Singh,153
INV00002194,CUST1850,Ishita Das,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Coca-Cola,Coca-Cola,Beverages,1055.37,6,5,316.61,300.78,6316.39,2023-07-30,18:44,UPI,6332.22,4.7619,300.78,7.5,Vivaan Ghosh,350
INV00002195,CUST1139,Riya Pramanik,Ahmedabad,Ahmedabad,Gujarat,Member,Male,Unilever,Lux Soap,Personal Care,1101.97,5,15,826.48,234.17,4917.54,2022-02-10,18:24,Cash,5509.85,4.7619,234.17,8.0,Arjun Reddy,365
INV00002196,CUST1032,Rohan Ghosh,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Female,ITC,Aashirvaad Atta,Grocery,1189.22,1,15,178.38,50.54,1061.38,2023-07-03,20:24,UPI,1189.22,4.7619,50.54,4.3,Neha Sharma,420
INV00002197,CUST2043,Diya Roy,Bengaluru,Bengaluru,Karnataka,Regular,Male,Cadbury,Dairy Milk,Confectionery,853.97,4,15,512.38,145.18,3048.68,2022-11-12,14:51,Credit Card,3415.88,4.7619,145.18,5.3,Akash Roy,171
INV00002198,CUST2117,Aarav Pramanik,Salt Lake,Kolkata,West Bengal,Member,Female,Tata,Tata Salt,Grocery,34.15,2,5,3.42,3.24,68.12,2022-01-29,08:30,UPI,68.3,4.7619,3.24,7.2,Arjun Pramanik,447
INV00002199,CUST1540,Priya Roy,Mumbai,Mumbai,Maharashtra,Regular,Male,Patanjali,Patanjali Honey,Health,1114.06,1,15,167.11,47.35,994.3,2023-05-06,16:25,Debit Card,1114.06,4.7619,47.35,3.6,Sneha Reddy,497
INV00002200,CUST1324,Aarav Das,Bengaluru,Bengaluru,Karnataka,Member,Female,Unilever,Clinic Plus Shampoo,Personal Care,795.61,8,20,1272.98,254.59,5346.49,2022-01-16,19:17,Wallet,6364.88,4.7619,254.59,7.4,Sneha Patel,232
INV00002201,CUST1661,Diya Ghosh,Ahmedabad,Ahmedabad,Gujarat,Member,Female,ITC,Aashirvaad Atta,Grocery,821.67,1,0,0.0,41.08,862.75,2022-07-30,21:52,Cash,821.67,4.7619,41.08,7.6,Rahul Singh,133
INV00002202,CUST1077,Ananya Pramanik,Bengaluru,Bengaluru,Karnataka,Regular,Female,Cadbury,Bournvita,Health,958.78,2,15,287.63,81.5,1711.43,2022-12-30,18:05,Cash,1917.56,4.7619,81.5,4.6,Diya Gupta,318
INV00002203,CUST2022,Neha Roy,Ahmedabad,Ahmedabad,Gujarat,Member,Male,PepsiCo,Pepsi,Beverages,667.64,7,15,701.02,198.62,4171.08,2024-12-24,15:56,Credit Card,4673.48,4.7619,198.62,3.9,Saanvi Das,76
INV00002204,CUST1476,Ananya Jain,Chennai,Chennai,Tamil Nadu,Member,Female,Nestlé,Maggi Noodles,Instant Food,559.65,5,0,0.0,139.91,2938.16,2022-03-16,14:42,Credit Card,2798.25,4.7619,139.91,9.9,Ishita Verma,137
INV00002205,CUST1107,Riya Nair,Salt Lake,Kolkata,West Bengal,Regular,Female,Coca-Cola,Coca-Cola,Beverages,397.44,1,10,39.74,17.89,375.59,2022-10-17,22:06,Cash,397.44,4.7619,17.89,6.9,Akash Pramanik,238
INV00002206,CUST1701,Vivaan Pramanik,Pune,Pune,Maharashtra,Regular,Male,Cadbury,Dairy Milk,Confectionery,178.65,3,0,0.0,26.8,562.75,2023-07-07,11:49,Cash,535.95,4.7619,26.8,5.8,Saanvi Patel,209
INV00002207,CUST1215,Sneha Verma,Ahmedabad,Ahmedabad,Gujarat,Regular,Male,Parle,Parle-G,Snacks,361.12,6,5,108.34,102.92,2161.3,2024-10-27,22:45,Debit Card,2166.72,4.7619,102.92,9.4,Krishna Patel,338
INV00002208,CUST1092,Ananya Jain,Howrah,Howrah,West Bengal,Regular,Female,PepsiCo,Pepsi,Beverages,905.1,7,0,0.0,316.79,6652.49,2024-07-02,19:37,Wallet,6335.7,4.7619,316.79,8.0,Ishita Ghosh,151
INV00002209,CUST1724,Sneha Das,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Nestlé,Nescafé Coffee,Beverages,100.83,5,15,75.62,21.43,449.96,2024-07-07,10:34,Credit Card,504.15,4.7619,21.43,4.8,Krishna Roy,369
INV00002210,CUST1633,Pooja Reddy,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,Adani Wilmar,Fortune Sunflower Oil,Grocery,361.84,8,10,289.47,130.26,2735.51,2023-01-05,18:37,Wallet,2894.72,4.7619,130.26,5.7,Vivaan Das,477
INV00002211,CUST1242,Aditi Reddy,Delhi NCR,New Delhi,Delhi,Regular,Male,Cadbury,Bournvita,Health,198.0,2,5,19.8,18.81,395.01,2022-05-11,09:02,Debit Card,396.0,4.7619,18.81,4.7,Sneha Nair,107
INV00002212,CUST1812,Pooja Das,Salt Lake,Kolkata,West Bengal,Wholesale,Female,PepsiCo,Lay's Chips,Snacks,419.93,3,0,0.0,62.99,1322.78,2022-07-21,12:16,Debit Card,1259.79,4.7619,62.99,6.0,Aditya Jain,500
INV00002213,CUST1635,Meera Mukherjee,Mumbai,Mumbai,Maharashtra,Member,Male,Nestlé,Nescafé Coffee,Beverages,18.28,6,0,0.0,5.48,115.16,2022-08-28,12:36,Wallet,109.68,4.7619,5.48,7.0,Aarav Sharma,325
INV00002214,CUST1868,Neha Nair,Hyderabad,Hyderabad,Telangana,Regular,Male,Colgate,Colgate Toothpaste,Personal Care,59.87,8,20,95.79,19.16,402.33,2024-10-17,20:37,Debit Card,478.96,4.7619,19.16,5.3,Aarav Mukherjee,440
INV00002215,CUST2220,Rohan Sharma,Howrah,Howrah,West Bengal,Regular,Female,Coca-Cola,Coca-Cola,Beverages,552.91,1,15,82.94,23.5,493.47,2023-01-23,13:29,Wallet,552.91,4.7619,23.5,5.6,Aditya Singh,17
INV00002216,CUST2389,Krishna Mukherjee,Pune,Pune,Maharashtra,Regular,Female,Britannia,Good Day Biscuits,Snacks,924.73,5,15,693.55,196.5,4126.6,2024-08-08,19:04,Wallet,4623.65,4.7619,196.5,7.3,Aditya Singh,405
INV00002217,CUST2074,Vivaan Nair,Bengaluru,Bengaluru,Karnataka,Regular,Female,Cadbury,Bournvita,Health,331.66,6,5,99.5,94.52,1984.98,2024-02-11,15:00,Wallet,1989.96,4.7619,94.52,8.2,Saanvi Ghosh,417
INV00002218,CUST1047,Ananya Jain,Bengaluru,Bengaluru,Karnataka,Member,Male,Tata,Tata Salt,Grocery,602.7,1,0,0.0,30.14,632.84,2023-05-20,09:13,Credit Card,602.7,4.7619,30.14,9.4,Riya Verma,211
INV00002219,CUST1690,Sneha Verma,Howrah,Howrah,West Bengal,Wholesale,Male,Tata,Tata Tea Gold,Beverages,583.32,1,20,116.66,23.33,489.99,2023-02-25,22:23,Wallet,583.32,4.7619,23.33,7.7,Neha Mukherjee,283
INV00002220,CUST2143,Aditya Roy,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Female,Tata,Tata Tea Gold,Beverages,912.98,1,5,45.65,43.37,910.7,2023-01-09,11:00,Cash,912.98,4.7619,43.37,6.3,Saanvi Yadav,2
INV00002221,CUST1703,Pooja Sharma,Pune,Pune,Maharashtra,Wholesale,Female,ITC,Aashirvaad Atta,Grocery,320.15,8,5,128.06,121.66,2554.8,2024-07-04,21:34,Credit Card,2561.2,4.7619,121.66,7.1,Aditya Verma,410
INV00002222,CUST2321,Ananya Singh,Howrah,Howrah,West Bengal,Member,Male,Amul,Amul Butter,Dairy,138.61,4,20,110.89,22.18,465.73,2023-01-29,11:34,Cash,554.44,4.7619,22.18,5.4,Ishita Singh,149
INV00002223,CUST1391,Saanvi Ghosh,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Nestlé,Nescafé Coffee,Beverages,1056.17,7,0,0.0,369.66,7762.85,2024-10-31,22:45,Debit Card,7393.19,4.7619,369.66,3.8,Ishita Sharma,462
INV00002224,CUST1261,Rahul Reddy,Mumbai,Mumbai,Maharashtra,Regular,Female,P&G,Tide Detergent,Home Care,139.52,2,15,41.86,11.86,249.04,2022-12-23,12:06,Wallet,279.04,4.7619,11.86,6.4,Sneha Roy,9
INV00002225,CUST2250,Aditya Roy,Hyderabad,Hyderabad,Telangana,Regular,Female,Amul,Amul Butter,Dairy,1159.25,8,0,0.0,463.7,9737.7,2024-08-26,14:31,Cash,9274.0,4.7619,463.7,7.7,Ishita Sharma,142
INV00002226,CUST1495,Ananya Pramanik,Salt Lake,Kolkata,West Bengal,Member,Female,Unilever,Lux Soap,Personal Care,541.41,3,5,81.21,77.15,1620.17,2022-11-17,11:16,Credit Card,1624.23,4.7619,77.15,5.4,Aditi Ghosh,157
INV00002227,CUST1626,Priya Reddy,Chennai,Chennai,Tamil Nadu,Regular,Male,Coca-Cola,Coca-Cola,Beverages,805.2,3,20,483.12,96.62,2029.1,2022-11-21,10:29,Debit Card,2415.6,4.7619,96.62,6.4,Karan Roy,359
INV00002228,CUST2102,Riya Nair,Salt Lake,Kolkata,West Bengal,Regular,Male,Unilever,Dove Soap,Personal Care,887.02,6,15,798.32,226.19,4749.99,2022-06-17,18:03,Cash,5322.12,4.7619,226.19,8.4,Priya Sharma,95
INV00002229,CUST1304,Rahul Yadav,Delhi NCR,New Delhi,Delhi,Regular,Female,Cadbury,Bournvita,Health,174.65,2,20,69.86,13.97,293.41,2024-08-24,13:05,UPI,349.3,4.7619,13.97,5.2,Arjun Reddy,275
INV00002230,CUST1062,Sneha Singh,Kolkata Central,Kolkata,West Bengal,Regular,Female,Colgate,Colgate Toothpaste,Personal Care,599.11,3,15,269.6,76.39,1604.12,2024-07-28,16:54,Wallet,1797.33,4.7619,76.39,7.4,Arjun Nair,255
INV00002231,CUST1844,Akash Das,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,HUL,Surf Excel,Home Care,749.2,8,20,1198.72,239.74,5034.62,2024-08-07,10:33,Cash,5993.6,4.7619,239.74,5.6,Aditya Mukherjee,326
INV00002232,CUST2420,Ishita Roy,Howrah,Howrah,West Bengal,Regular,Male,Tata,Tata Tea Gold,Beverages,334.42,5,20,334.42,66.88,1404.56,2024-04-15,12:28,Debit Card,1672.1,4.7619,66.88,9.4,Aditya Ghosh,11
INV00002233,CUST1820,Sneha Sharma,Howrah,Howrah,West Bengal,Wholesale,Male,PepsiCo,Lay's Chips,Snacks,98.46,8,0,0.0,39.38,827.06,2024-06-29,09:49,Cash,787.68,4.7619,39.38,4.7,Pooja Jain,277
